0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	91,	-65,	-33,	0,	0,	0,	-33,	-65,	91,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	23,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	91,	-65,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	0,	0,	0,	91,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	91,	0,	0,	91,	-65,	91,	0,	0,	91,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	
0,	0,	0,	0,	91,	-65,	0,	0,	0,	-33,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	23,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	
0,	0,	0,	91,	-65,	-33,	91,	0,	91,	-65,	91,	0,	91,	-33,	-65,	91,	0,	0,	23,	0,	23,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	91,	91,	-65,	-33,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	
0,	0,	0,	0,	0,	0,	0,	-65,	-33,	-33,	-33,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	123,	123,	0,	123,	123,	123,	0,	
0,	0,	0,	0,	0,	0,	91,	91,	-65,	-33,	-65,	91,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	
0,	0,	0,	91,	-65,	-33,	91,	0,	91,	-65,	91,	0,	91,	-33,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	
0,	0,	0,	0,	91,	-65,	0,	0,	0,	91,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	
0,	0,	0,	0,	0,	91,	0,	0,	91,	-33,	91,	0,	0,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	
0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	
0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	
0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	
0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	123,	123,	123,	0,	123,	123,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	0,	0,	23,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0, 
0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	
0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	
0,	0,	123,	123,	123,	0,	123,	123,	123,	0,	0,	0,	0,	0,	0,	0,	-65,	91,	-65,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	
0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	91,	0,	0,	91,	-65,	91,	0,	0,	91,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	91,	-65,	0,	0,	0,	-33,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	91,	-65,	-33,	91,	0,	91,	-65,	91,	0,	91,	-33,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	91,	91,	-65,	-33,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	0,	23,	0,	23,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	-65,	-33,	-33,	-33,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	91,	-65,	-33,	-65,	91,	91,	0,	0,	0,	0,	0,	0,	0,	23,	0,	23,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	-33,	91,	0,	91,	-65,	91,	0,	91,	-33,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	0,	0,	0,	91,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	0,	0,	91,	-33,	91,	0,	0,	91,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	91,	0,	0,	0,	91,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	91,	-65,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	91,	-65,	-33,	0,	0,	0,	-33,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	91,	-65,	0,	91,	91,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	
0,	0,	91,	0,	0,	0,	0,	91,	-65,	91,	0,	0,	0,	0,	91,	0,	0,	0,	123,	123,	123,	0,	123,	123,	123,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	91,	-65,	91,	0,	91,	-65,	-33,	-65,	91,	0,	91,	-65,	91,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	91,	-65,	-33,	-65,	-33,	-33,	-33,	-65,	91,	-33,	91,	0,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	91,	-65,	91,	0,	91,	-65,	-33,	-65,	91,	0,	91,	-65,	91,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	91,	0,	0,	0,	0,	91,	-65,	91,	0,	0,	0,	0,	91,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	23,	0,	23,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	0,	0,	0,	
0,	0,	0,	0,	91,	-65,	-33,	0,	0,	0,	-33,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	
0,	0,	0,	0,	0,	91,	-65,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	91,	0,	0,	0,	91,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	91,	0,	0,	0,	91,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	-33,	0,	0,	0,	-33,	-65,	91,	0,	0,	0,	0,	0,	
0,	59,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	0,	91,	91,	0,	0,	0,	0,	0,	0,	0,	
59,	0,	0,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	0,	0,	0,	0,	91,	-65,	91,	0,	0,	0,	0,	91,	0,	0,	0,	
59,	0,	0,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	91,	0,	91,	-65,	-33,	-65,	91,	0,	91,	-65,	91,	0,	0,	0,	
0,	59,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	-33,	-65,	-33,	-33,	-33,	-65,	91,	-33,	91,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	-65,	91,	0,	91,	-65,	-33,	-65,	91,	0,	91,	-65,	91,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	59,	0,	0,	91,	0,	0,	0,	0,	91,	-65,	91,	0,	0,	0,	0,	91,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	91,	-65,	-33,	0,	0,	0,	-33,	-65,	91,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	23,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	91,	-65,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	91,	0,	0,	0,	91,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	91,	0,	0,	91,	-65,	91,	0,	0,	91,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	
0,	0,	0,	0,	91,	-65,	0,	0,	0,	-33,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	23,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	
0,	0,	0,	91,	-65,	-33,	91,	0,	91,	-65,	91,	0,	91,	-33,	-65,	91,	0,	0,	23,	0,	23,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	91,	91,	-65,	-33,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	
0,	0,	0,	0,	0,	0,	0,	-65,	-33,	-33,	-33,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	123,	123,	0,	123,	123,	123,	0,	
0,	0,	0,	0,	0,	0,	91,	91,	-65,	-33,	-65,	91,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	
0,	0,	0,	91,	-65,	-33,	91,	0,	91,	-65,	91,	0,	91,	-33,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	
0,	0,	0,	0,	91,	-65,	0,	0,	0,	91,	0,	0,	0,	-65,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	
0,	0,	0,	0,	0,	91,	0,	0,	91,	-33,	91,	0,	0,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	-65,	91,	-65,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	91,	91,	0,	91,	91,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	
0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	
0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	
0,	0,	0,	0,	59,	0,	0,	59,	0,	0,	0,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	
0,	0,	0,	0,	0,	59,	59,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	123,	123,	123,	0,	123,	123,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	0,	123,	0,	123,	0,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	123,	0,	0,	0,	123,	123,	0,	0,	0,	0,	23,	0,	0,	0,	0,	0,	
0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	123,	0,	0,	0,	123,	0,	0,	0,	0,	23,	0,	23,	0,	0,	0,	0
